FecAcc;MesAcc;TipoAcc;ZonaAcc;Turno;TotalAcc;TotalAccH;TotalAccM;EdadPrm;EdadPromH;EdadPromM;DiaDescPromH;DiaDescPromM;MtoDescPromH;MtoDescPromM;CostoDiario
2022-08-19;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;3;3.0;0.0;38.0;38.0;0.0;7.0;0.0;687.2800000000001;0.0;261.3187878787879
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;14;12.0;2.0;43.0;40.0;60.0;3.0;2.0;253.32416666666666;73.095;1136.932
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;3;1.0;2.0;56.0;42.0;62.0;1.0;8.0;61.64;361.805;165.66692307692307
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;28.0;28.0;0.0;4.0;0.0;240.59;0.0;60.1475
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;3;1.0;2.0;47.0;46.0;48.0;3.0;10.0;209.58;1049.7350000000001;286.22866666666664
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;15;10.0;5.0;35.0;38.0;30.0;5.0;3.0;356.725;180.13400000000001;922.2393333333333
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;32.0;32.0;0.0;2.0;0.0;134.85;0.0;67.425
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;3;2.0;1.0;31.0;26.0;41.0;10.0;2.0;437.67999999999995;75.17;132.11966666666666
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;3.0;0.0;53.0;53.0;0.0;3.0;0.0;165.02666666666667;0.0;161.36100000000002
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;29.0;29.0;0.0;5.0;0.0;349.3;0.0;69.86
2022-08-19;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;2;2.0;0.0;35.0;35.0;0.0;3.0;0.0;184.79000000000002;0.0;123.19333333333333
2022-08-20;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;34.0;34.0;0.0;4.0;0.0;271.98;0.0;159.4714285714286
2022-08-20;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;46.0;46.0;0.0;20.0;0.0;1397.2;0.0;69.86
2022-08-20;202208;CAIDA DE OBJETOS;CABEZA;DIA;2;2.0;0.0;45.0;45.0;0.0;8.0;0.0;482.015;0.0;111.11716666666666
2022-08-20;202208;CAIDA DE OBJETOS;CABEZA;NOCHE;1;1.0;0.0;39.0;39.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-20;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;29.0;29.0;0.0;7.0;0.0;489.02;0.0;69.86
2022-08-20;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;37.0;37.0;0.0;7.0;0.0;282.09;0.0;40.29857142857143
2022-08-20;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;66.0;66.0;0.0;2.0;0.0;163.33;0.0;81.665
2022-08-20;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;36.0;47.0;24.0;7.0;2.0;422.22;139.72;130.17714285714285
2022-08-20;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;45.0;45.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-08-20;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;33.0;33.0;0.0;4.0;0.0;279.44;0.0;69.86
2022-08-20;202208;CAIDA DE PERSONAS;OTROS;DIA;1;1.0;0.0;49.0;49.0;0.0;3.0;0.0;160.25;0.0;53.416666666666664
2022-08-20;202208;CAIDA DE PERSONAS;TRONCO;DIA;2;0.0;2.0;35.0;0.0;35.0;0.0;3.0;0.0;152.58499999999998;101.72333333333333
2022-08-20;202208;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;1;1.0;0.0;36.0;36.0;0.0;3.0;0.0;208.95;0.0;69.64999999999999
2022-08-20;202208;CONTACTO CON TEMPERATURA EXTREMA;OTROS;DIA;1;0.0;1.0;37.0;0.0;37.0;0.0;3.0;0.0;209.58;69.86
2022-08-20;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;35.0;35.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;5;5.0;0.0;27.0;27.0;0.0;4.0;0.0;301.822;0.0;378.62333333333333
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;6;4.0;2.0;43.0;42.0;44.0;4.0;3.0;344.48;138.975;404.72809523809525
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;2;1.0;1.0;26.0;24.0;29.0;7.0;3.0;489.02;209.58;139.72
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;40.0;40.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;11;9.0;2.0;35.0;33.0;46.0;4.0;4.0;308.72444444444443;195.365;734.1677380952381
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;3;3.0;0.0;29.0;29.0;0.0;5.0;0.0;243.52666666666664;0.0;131.04125
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;3;3.0;0.0;28.0;28.0;0.0;5.0;0.0;339.1066666666666;0.0;199.38666666666666
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;2;2.0;0.0;50.0;50.0;0.0;16.0;0.0;821.345;0.0;162.90633333333335
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;28.0;28.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;3;3.0;0.0;44.0;44.0;0.0;3.0;0.0;307.25666666666666;0.0;284.8566666666667
2022-08-20;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;2;2.0;0.0;48.0;48.0;0.0;3.0;0.0;209.58;0.0;139.72
2022-08-21;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;5.0;0.0;349.3;69.86
2022-08-21;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;41.0;0.0;41.0;0.0;8.0;0.0;558.88;69.86
2022-08-21;202208;CAIDA DE PERSONAS;TRONCO;DIA;1;1.0;0.0;38.0;38.0;0.0;26.0;0.0;3927.2;0.0;151.04615384615383
2022-08-21;202208;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;NOCHE;1;0.0;1.0;30.0;0.0;30.0;0.0;3.0;0.0;215.03;71.67666666666666
2022-08-21;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;59.0;59.0;0.0;7.0;0.0;374.41;0.0;53.487142857142864
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;1;1.0;0.0;31.0;31.0;0.0;1.0;0.0;75.38;0.0;75.38
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;44.0;0.0;44.0;0.0;3.0;0.0;209.58;69.86
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;0.0;1.0;21.0;0.0;21.0;0.0;3.0;0.0;209.58;69.86
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;6;5.0;1.0;33.0;33.0;32.0;5.0;3.0;335.168;188.43;394.04966666666667
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;1;1.0;0.0;35.0;35.0;0.0;7.0;0.0;256.67;0.0;36.667142857142856
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;NOCHE;1;1.0;0.0;24.0;24.0;0.0;2.0;0.0;112.12;0.0;56.06
2022-08-21;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-22;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;3.0;0.0;37.0;37.0;0.0;21.0;0.0;1452.0933333333332;0.0;221.3847619047619
2022-08-22;202208;CAIDA DE OBJETOS;CABEZA;DIA;2;2.0;0.0;34.0;34.0;0.0;6.0;0.0;1376.6;0.0;324.222
2022-08-22;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;3;3.0;0.0;36.0;36.0;0.0;3.0;0.0;200.85;0.0;185.5675
2022-08-22;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;24.0;24.0;0.0;15.0;0.0;1047.9;0.0;69.86
2022-08-22;202208;CAIDA DE PERSONAS;CABEZA;DIA;2;1.0;1.0;28.0;26.0;30.0;5.0;4.0;349.3;174.6;113.50999999999999
2022-08-22;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;4;1.0;3.0;27.0;26.0;28.0;1.0;13.0;69.86;976.1266666666667;288.56333333333333
2022-08-22;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;NOCHE;3;2.0;1.0;37.0;38.0;35.0;2.0;30.0;133.935;2369.5;299.71333333333337
2022-08-22;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;48.0;0.0;48.0;0.0;3.0;0.0;217.14;72.38
2022-08-22;202208;CAIDA DE PERSONAS;OTROS;DIA;1;1.0;0.0;34.0;34.0;0.0;30.0;0.0;2095.8;0.0;69.86
2022-08-22;202208;CAIDA DE PERSONAS;TRONCO;DIA;3;1.0;2.0;49.0;66.0;41.0;5.0;4.0;300.0;235.905;193.98333333333335
2022-08-22;202208;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;28.0;28.0;0.0;1.0;0.0;69.86;0.0;69.86
2022-08-22;202208;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;39.0;39.0;0.0;3.0;0.0;371.03;0.0;123.67666666666666
2022-08-22;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;54.0;54.0;0.0;1.0;0.0;69.86;0.0;69.86
2022-08-22;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;33.0;0.0;33.0;0.0;3.0;0.0;204.82;68.27333333333333
2022-08-22;202208;GOLPES CONTRA OBJETOS;TRONCO;TARDE;1;0.0;1.0;49.0;0.0;49.0;0.0;5.0;0.0;850.42;170.084
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;8;8.0;0.0;35.0;35.0;0.0;3.0;0.0;183.07125000000002;0.0;512.7783333333333
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;1.0;0.0;21.0;21.0;0.0;2.0;0.0;110.06;0.0;55.03
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;18;15.0;3.0;34.0;34.0;31.0;6.0;2.0;369.572;104.02666666666669;1136.573
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;2;2.0;0.0;37.0;37.0;0.0;8.0;0.0;670.01;0.0;167.5025
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;41.0;41.0;0.0;10.0;0.0;884.44;0.0;88.444
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;25;22.0;3.0;38.0;38.0;37.0;7.0;4.0;475.3504545454545;176.7833333333333;1567.595011904762
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;3;3.0;0.0;27.0;27.0;0.0;3.0;0.0;184.15333333333334;0.0;168.28666666666666
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;3;2.0;1.0;36.0;38.0;30.0;5.0;3.0;266.86;112.66;144.29733333333334
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;3.0;0.0;43.0;43.0;0.0;3.0;0.0;335.23333333333335;0.0;278.3416666666667
2022-08-22;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;7;7.0;0.0;35.0;35.0;0.0;3.0;0.0;251.40142857142857;0.0;538.7745238095238
2022-08-23;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;2;1.0;1.0;26.0;28.0;23.0;30.0;30.0;2522.0;2095.8;153.92666666666668
2022-08-23;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;23.0;0.0;23.0;0.0;6.0;0.0;324.79;54.13166666666667
2022-08-23;202208;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;48.0;48.0;0.0;2.0;0.0;153.4;0.0;76.7
2022-08-23;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;33.0;35.0;28.0;4.0;2.0;361.11;139.72;232.95
2022-08-23;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;40.0;40.0;0.0;7.0;0.0;672.665;0.0;164.533
2022-08-23;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;28.0;28.0;0.0;4.0;0.0;136.67;0.0;34.1675
2022-08-23;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;28.0;0.0;28.0;0.0;4.0;0.0;279.44;69.86
2022-08-23;202208;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;45.0;45.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-23;202208;CAIDA DE PERSONAS;CABEZA;DIA;1;0.0;1.0;20.0;0.0;20.0;0.0;1.0;0.0;46.67;46.67
2022-08-23;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;5;1.0;4.0;43.0;48.0;42.0;2.0;5.0;139.72;305.79;324.4371428571429
2022-08-23;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;44.0;44.0;0.0;7.0;0.0;426.3;0.0;60.9
2022-08-23;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;4;3.0;1.0;39.0;41.0;34.0;4.0;3.0;284.93333333333334;209.58;261.64666666666665
2022-08-23;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;29.0;29.0;0.0;4.0;0.0;226.59;0.0;56.6475
2022-08-23;202208;CAIDA DE PERSONAS;OTROS;DIA;1;1.0;0.0;28.0;28.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-23;202208;CAIDA DE PERSONAS;OTROS;TARDE;1;1.0;0.0;48.0;48.0;0.0;3.0;0.0;396.63;0.0;132.21
2022-08-23;202208;CAIDA DE PERSONAS;TRONCO;TARDE;1;1.0;0.0;19.0;19.0;0.0;2.0;0.0;94.13;0.0;47.065
2022-08-23;202208;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;TARDE;1;0.0;1.0;23.0;0.0;23.0;0.0;3.0;0.0;209.58;69.86
2022-08-23;202208;CONTACTO CON SUSTANCIAS NOCIVAS;TRONCO;TARDE;1;0.0;1.0;31.0;0.0;31.0;0.0;2.0;0.0;188.48;94.24
2022-08-23;202208;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;22.0;0.0;22.0;0.0;8.0;0.0;464.76;58.095
2022-08-23;202208;GOLPES CONTRA OBJETOS;CABEZA;DIA;4;4.0;0.0;42.0;42.0;0.0;8.0;0.0;561.4775;0.0;284.1355
2022-08-23;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;44.0;32.0;55.0;3.0;3.0;345.97;209.58;185.18333333333334
2022-08-23;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;26.0;26.0;0.0;7.0;0.0;300.79;0.0;42.970000000000006
2022-08-23;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;28.0;28.0;0.0;7.0;0.0;338.33;0.0;48.332857142857144
2022-08-23;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;23.0;0.0;23.0;0.0;5.0;0.0;267.52;53.504
2022-08-23;202208;GOLPES CONTRA OBJETOS;OTROS;DIA;2;1.0;1.0;42.0;52.0;32.0;1.0;1.0;69.86;48.1;117.96000000000001
2022-08-23;202208;GOLPES CONTRA OBJETOS;TRONCO;TARDE;1;1.0;0.0;41.0;41.0;0.0;3.0;0.0;193.15;0.0;64.38333333333334
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;8;7.0;1.0;39.0;37.0;48.0;4.0;3.0;242.16;323.79;555.70625
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;3;3.0;0.0;35.0;35.0;0.0;8.0;0.0;582.1666666666666;0.0;209.57999999999998
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;7;5.0;2.0;45.0;45.0;44.0;10.0;2.0;968.232;114.195;606.7948452380953
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;2;2.0;0.0;52.0;52.0;0.0;4.0;0.0;270.71000000000004;0.0;133.9
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;NOCHE;1;1.0;0.0;41.0;41.0;0.0;3.0;0.0;193.15;0.0;64.38333333333334
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;6;6.0;0.0;31.0;31.0;0.0;3.0;0.0;358.06666666666666;0.0;633.3125
2022-08-23;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;1;1.0;0.0;26.0;26.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-24;202208;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;25.0;25.0;0.0;4.0;0.0;176.23;0.0;44.0575
2022-08-24;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;42.0;42.0;0.0;4.0;0.0;284.7;0.0;71.175
2022-08-24;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;2;2.0;0.0;34.0;34.0;0.0;30.0;0.0;2985.325;0.0;199.02166666666668
2022-08-24;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;58.0;58.0;0.0;30.0;0.0;2012.5;0.0;67.08333333333333
2022-08-24;202208;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;30.0;30.0;0.0;2.0;0.0;139.72;0.0;69.86
2022-08-24;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;43.0;43.0;0.0;8.0;0.0;291.1;0.0;36.3875
2022-08-24;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;5;4.0;1.0;34.0;36.0;27.0;7.0;4.0;411.745;279.44;278.98285714285714
2022-08-24;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;24.0;24.0;0.0;4.0;0.0;310.75;0.0;77.6875
2022-08-24;202208;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;24.0;24.0;0.0;30.0;0.0;1932.74;0.0;64.42466666666667
2022-08-24;202208;CAIDA DE PERSONAS;CABEZA;DIA;1;1.0;0.0;28.0;28.0;0.0;1.0;0.0;68.61;0.0;68.61
2022-08-24;202208;CAIDA DE PERSONAS;CABEZA;NOCHE;1;0.0;1.0;31.0;0.0;31.0;0.0;10.0;0.0;657.76;65.776
2022-08-24;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;32.0;30.0;36.0;2.0;3.0;165.53;188.25;193.35000000000002
2022-08-24;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;50.0;0.0;50.0;0.0;3.0;0.0;171.24;57.080000000000005
2022-08-24;202208;CAIDA DE PERSONAS;OTROS;DIA;2;1.0;1.0;22.0;23.0;21.0;2.0;12.0;137.24;838.32;138.48000000000002
2022-08-24;202208;CAIDA DE PERSONAS;TRONCO;DIA;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;187.79500000000002;0.0;152.865
2022-08-24;202208;CONTACTO CON TEMPERATURA EXTREMA;CABEZA;DIA;1;0.0;1.0;46.0;0.0;46.0;0.0;2.0;0.0;99.2;49.6
2022-08-24;202208;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;44.0;44.0;0.0;2.0;0.0;94.01;0.0;47.005
2022-08-24;202208;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;0.0;1.0;32.0;0.0;32.0;0.0;2.0;0.0;147.21;73.605
2022-08-24;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;28.0;30.0;23.0;6.0;21.0;384.23;650.38;170.6904761904762
2022-08-24;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;1.0;2.0;48.0;35.0;55.0;4.0;5.0;279.44;193.945;147.62142857142857
2022-08-24;202208;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;49.0;49.0;0.0;3.0;0.0;344.95;0.0;114.98333333333333
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;12;7.0;5.0;37.0;36.0;38.0;2.0;2.0;137.73857142857145;145.106;768.1575
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;219.86;0.0;169.86
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;58.0;58.0;0.0;6.0;0.0;419.16;0.0;139.72
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;9;6.0;3.0;36.0;40.0;27.0;8.0;3.0;589.1583333333334;294.90000000000003;672.1127857142857
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;27.0;27.0;0.0;7.0;0.0;489.02;0.0;69.86
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;17;14.0;3.0;33.0;32.0;37.0;8.0;4.0;462.5371428571429;174.46666666666667;1036.5638754578754
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;1.0;1.0;28.0;24.0;33.0;4.0;3.0;310.75;322.05;185.03750000000002
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;2.0;1.0;39.0;42.0;34.0;8.0;3.0;361.805;110.45;140.84358974358975
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;24.0;24.0;0.0;3.0;0.0;209.58;0.0;69.86
2022-08-24;202208;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;7;6.0;1.0;36.0;36.0;39.0;3.0;2.0;226.06333333333336;139.72;516.7523333333334
2022-08-25;202208;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;18.0;18.0;0.0;8.0;0.0;558.88;0.0;69.86
2022-08-25;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;20.0;0.0;20.0;0.0;10.0;0.0;698.6;69.86
2022-08-25;202208;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;27.0;27.0;0.0;15.0;0.0;1047.9;0.0;69.86
2022-08-25;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;4;4.0;0.0;29.0;29.0;0.0;2.0;0.0;169.8775;0.0;269.895
2022-08-25;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;21.0;21.0;0.0;1.0;0.0;69.86;0.0;69.86
2022-08-25;202208;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;0.0;1.0;35.0;0.0;35.0;0.0;7.0;0.0;496.44;70.92
2022-08-25;202208;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;4;4.0;0.0;41.0;41.0;0.0;6.0;0.0;285.31;0.0;243.74666666666667
2022-08-25;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;5;4.0;1.0;40.0;42.0;32.0;4.0;9.0;774.0899999999999;628.74;662.1954285714285
2022-08-25;202208;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;48.0;48.0;0.0;4.0;0.0;136.67;0.0;34.1675
2022-08-25;202208;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;38.0;24.0;53.0;3.0;22.0;209.58;1536.92;139.72
2022-08-25;202208;CAIDA DE PERSONAS;OTROS;DIA;4;3.0;1.0;45.0;45.0;45.0;7.0;3.0;276.53;112.75;151.3344230769231
2022-08-25;202208;CAIDA DE PERSONAS;TRONCO;DIA;4;3.0;1.0;36.0;40.0;22.0;6.0;2.0;303.15333333333336;139.72;252.57
2022-08-25;202208;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;25.0;25.0;0.0;7.0;0.0;489.02;0.0;69.86
2022-08-25;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;1;0.0;1.0;31.0;0.0;31.0;0.0;1.0;0.0;28.87;28.87
2022-08-25;202208;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;29.0;0.0;29.0;0.0;5.0;0.0;349.3;69.86
2022-08-25;202208;GOLPES CONTRA OBJETOS;TRONCO;DIA;2;2.0;0.0;30.0;30.0;0.0;3.0;0.0;162.41500000000002;0.0;108.27666666666667
